"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"14448",959.819200872563,2.5525750073924,0.455256659373301,5.60689218891654,2.05991882916682e-08,8.53470885219954e-06
"14449",148.443103360946,3.07470355249315,0.676784420244592,4.54310628395072,5.54312853010625e-06,0.00037489606836116
"14536",16.9590917796672,1.4995055141653,0.512310929475981,2.92694422057143,0.00342310267923114,0.0271397103778054
"14581",28.9952885458977,1.90850970262283,0.543387986130351,3.51224125548666,0.000444344439176678,0.00677407712378072
"14583",9.91407523214112,2.27418133536699,0.822889544384061,2.76365321553482,0.00571582505182529,0.0387921040769586
"14662",410.175481729066,2.06185806290754,0.534304778501186,3.85895493708926,0.000113872930372827,0.00263749809955011
"14665",9.90644195469118,3.64363620637258,1.01929819501685,3.57465187732658,0.000350694195871062,0.00572340057403802
"14667",18.6144604386122,4.16953200840267,1.22136601622999,3.41382677509959,0.000640572895777958,0.00866054555091799
"14668",160.885868910438,6.31406917488266,1.1338210955078,5.56884079851663,2.56439653913095e-08,9.54698815901389e-06
"14681",2383.27540015768,1.60575701051921,0.498308502535213,3.22241543611978,0.00127114681809923,0.0137025679661489
"14722",12.8008559230079,3.52585182006454,1.30514097155725,2.7015103325257,0.00690253355960827,0.0440965635611085
"14774",764.234743762179,4.43659030429941,1.00538561958751,4.41282451018114,1.02030697583079e-05,0.000549468461114072
"14775",1125.69125217127,1.08202755236926,0.378686795599898,2.85731524030342,0.00427241284113142,0.031701253917673
"14781",8.14597204111926,2.11283199208583,0.724947330035809,2.91446275411686,0.00356301322181758,0.0278959718506705
"14797",647.300838674717,6.95987374398019,1.26340310839919,5.50883063189451,3.61225246898897e-08,1.20798950441271e-05
"14810",50.3130234677748,3.07660245299213,0.957355325100438,3.21364740167853,0.00131060507977016,0.0139634456056096
"14842",17.5549676303242,3.39362553737912,1.22921811091877,2.76080014379432,0.00576599490327751,0.0389678708433025
"14853",194.86246963122,2.09143579358721,0.555834901048113,3.76269246433336,0.000168093856443227,0.00343515909651044
"14856",8.41661391308588,3.72764602854051,0.921741798543365,4.04413256991419,5.2517198427452e-05,0.00161017833323524
"14922",756.748862837692,3.28747729155697,0.990294265769045,3.31969739217259,0.00090115071678383,0.0108374342756288
"14926",514.591971558831,1.26514564500218,0.373134521323134,3.39058857517653,0.000697427135396135,0.00912768724658901
"14953",48.4774325839574,1.57926873695655,0.540744078068907,2.92054744750307,0.00349416985730923,0.0275163198327895
"14959",12941.1189542802,3.46162340085841,0.795773477259471,4.35001102673055,1.36130686446232e-05,0.0006648146527435
"14960",52.07723102658,3.28163819349685,0.820704321490121,3.99856331637015,6.37281339764681e-05,0.0018169237575888
"14999",189.787338629093,6.86502451337538,1.84896665132181,3.71289796301498,0.000204899511445787,0.00391456858268327
"15032",749.585042362729,1.25066071271316,0.35232363470305,3.54974968899619,0.000385597601390149,0.00612189813628562
"15058",4.0696345461644,2.69389160850119,0.958227652299309,2.81132735215591,0.00493375610687256,0.0347895489633111
"15169",587.748354307608,1.13394432466834,0.286397958581311,3.95933103114772,7.5159998434745e-05,0.002010940270915
"15239",2152.28544762802,3.01053209072765,0.543321981941089,5.54097237143272,3.00796678036022e-08,1.07317570352629e-05
"15240",175.485225641309,1.37821373208654,0.444019402893199,3.10394933893924,0.00190956025464619,0.0180188303702082
"15247",889.882315133951,1.2888208238349,0.280503051780677,4.59467665557742,4.33420814714693e-06,0.000314739746710709
"15286",103.56954885404,1.29483122605903,0.457165301823853,2.8323042472675,0.00462138529778466,0.0333033501274046
"15308",864.8795024809,2.03049726256989,0.616162847521329,3.29539061100174,0.000982849598291074,0.011533778200503
"15321",259.470514037081,1.35184419413327,0.35922599494452,3.76321372383436,0.0001677437265947,0.00343073315984447
"15330",802.375961941734,1.39404803840137,0.290959622799513,4.79120788303312,1.65780250968449e-06,0.000171716253503126
"15337",809.686608663871,2.71598913500285,0.665923412127063,4.07853078228254,4.53212023791143e-05,0.00149184921390612
